date,pressure,maxtemp,meantemp,mintemp,dewpointtemp,relhum,cloudpct,rainfall,reducedvis,sunshine,radiation,evaporation,winddir,windspeed
2000-09-20,1013.9,27.2,26.3,23.9,22.2,78,88,4.5,,0.9,7.96,1.9,070,32.9
2000-09-21,1015.1,29.0,27.3,25.7,23.0,78,79,0.6,,7.2,16.01,4.0,080,33.7
2000-09-22,1014.9,29.6,27.5,26.0,23.1,77,67,,,8.3,19.47,4.2,070,26.3
2000-09-23,1013.5,30.2,27.8,26.4,23.9,79,79,,,7.9,19.17,4.5,070,14.9
2000-09-24,1011.7,29.3,27.4,26.1,23.5,80,82,,,4.1,16.78,4.4,100,11.5
2000-09-25,1011.2,30.0,27.7,26.3,23.9,80,61,0,,7.6,17.31,4.2,110,11.4
2000-09-26,1011.9,29.9,27.9,26.6,23.6,78,73,,,7.8,18.44,4.2,100,17.7
2000-09-27,1012.3,29.2,27.7,26.7,23.5,78,76,,,9.2,19.27,4.9,090,25.4
2000-09-28,1012.6,29.7,27.9,26.8,24.0,80,68,,,8.9,17.46,4.0,090,24.0
2000-09-29,1013.0,30.9,28.2,26.8,24.3,80,52,0,,8.3,20.13,4.8,100,11.8
2000-09-30,1014.0,30.6,28.3,26.7,24.0,78,41,,,9.2,19.08,4.7,110,9.8
2000-10-01,1014.3,30.5,28.2,26.6,23.6,77,30,,,8.2,19.15,5.7,090,9.5
2000-10-02,1012.4,31.2,28.3,26.6,22.9,73,29,,,8.2,16.34,4.8,210,8.3
2000-10-03,1010.8,31.0,28.3,26.6,22.7,72,44,,,9.8,20.46,5.6,250,12.7
2000-10-04,1011.1,30.0,28.1,26.8,23.7,77,68,0,,5.4,15.00,3.9,100,10.4
2000-10-05,1012.3,29.3,27.5,25.8,24.4,84,74,4.7,,7.7,16.04,3.9,100,24.5
2000-10-06,1012.6,29.4,27.9,26.1,24.6,82,79,1.0,,6.7,15.46,3.9,090,21.3
2000-10-07,1011.7,30.0,27.8,26.0,24.2,81,76,0.8,,6.2,14.69,3.5,090,20.5
2000-10-08,1009.7,29.7,27.8,25.4,24.2,81,54,4.0,,9.2,18.82,5.3,100,20.5
2000-10-09,1009.7,29.4,27.9,26.9,22.8,74,58,0,,9.4,17.16,5.6,080,35.6
2000-10-10,1009.8,30.0,28.1,26.2,21.9,70,42,0,,10.0,20.02,5.6,080,41.4
2000-10-11,1009.4,30.1,28.2,26.9,23.4,76,81,0.6,,5.7,14.93,4.3,080,44.8
2000-10-12,1008.7,29.0,27.4,25.4,22.4,74,93,3.9,,0.2,6.96,2.0,070,60.6
2000-10-13,1008.4,26.8,24.3,22.1,20.0,77,98,5.0,,,3.25,0.7,060,67.5
2000-10-14,1010.8,23.6,22.5,21.2,19.5,83,95,4.9,,,3.25,0.8,060,65.5
2000-10-15,1014.7,24.9,23.7,22.3,19.0,75,90,0,,,7.69,3.3,070,48.7
2000-10-16,1015.2,27.0,24.8,22.1,19.2,71,63,0.1,,6.5,15.24,3.6,070,32.5
2000-10-17,1012.7,28.0,25.3,22.6,19.0,69,63,0,,6.8,16.21,4.1,020,22.2
2000-10-18,1011.5,26.2,25.1,23.1,20.8,77,89,0,,0.2,4.46,2.3,080,55.8
2000-10-19,1011.6,25.4,24.1,22.1,21.7,86,91,17.8,,,2.91,3.1,080,48.3
2000-10-20,1011.4,25.0,24.1,23.6,23.1,94,99,116.0,,,1.12,3.3,080,48.5
2000-10-21,1011.3,25.4,24.5,23.6,23.4,94,95,27.6,,,1.65,3.0,080,36.6
2000-10-22,1010.8,28.3,26.6,24.7,25.1,92,87,10.7,,5.4,9.69,2.9,120,13.3
2000-10-23,1011.2,28.3,26.5,25.5,24.9,91,76,5.1,,6.3,14.43,2.8,090,15.0
2000-10-24,1012.8,30.2,27.6,25.5,24.2,83,49,0,,8.9,15.99,4.1,030,5.5
2000-10-25,1014.0,29.1,27.3,25.0,23.4,79,69,1.9,,7.4,15.24,4.2,080,12.9
2000-10-26,1015.1,27.7,26.6,25.6,22.8,80,79,,,5.1,11.70,3.5,090,36.8
2000-10-27,1016.4,26.7,25.6,24.8,21.6,79,84,,,5.6,12.44,3.5,090,38.0
2000-10-28,1015.2,26.3,25.1,24.1,20.4,75,78,,,0.7,7.60,3.2,070,26.2
2000-10-29,1013.4,25.2,23.1,20.5,16.0,65,27,,,9.2,17.83,7.0,010,46.5
2000-10-30,1011.4,23.3,21.1,18.7,11.0,53,49,,,8.9,16.80,4.8,010,36.6
2000-10-31,1009.6,23.9,21.4,18.9,11.0,52,61,,,7.8,16.85,6.3,010,41.6
2000-11-01,1013.3,23.3,20.7,18.6,9.0,47,27,,,10.2,17.48,6.0,010,51.1
2000-11-02,1017.3,23.7,19.9,16.9,9.1,50,10,,,10.1,17.30,3.8,020,30.0
2000-11-03,1016.8,23.9,21.5,18.6,12.6,57,33,,,7.9,16.05,3.7,010,19.8
2000-11-04,1015.6,23.3,22.2,20.9,13.4,58,85,0,,,5.80,3.0,020,19.7
2000-11-05,1011.7,25.8,23.5,21.4,17.0,67,74,,,2.9,12.36,3.0,020,17.8
2000-11-06,1009.9,25.0,23.7,22.8,19.2,76,88,0.1,,,4.65,1.0,020,15.1
2000-11-07,1010.3,24.1,23.2,22.2,21.3,89,95,23.5,,,1.67,0.9,010,32.3
2000-11-08,1011.6,24.8,24.0,23.3,22.3,90,91,3.1,,0.3,3.56,1.5,090,34.0
2000-11-09,1013.7,23.9,23.0,22.1,19.7,82,89,0,,1.4,7.57,2.5,080,45.5
2000-11-10,1017.8,25.7,23.7,22.2,19.6,78,74,0.4,,7.8,15.02,3.0,070,26.8
2000-11-11,1018.9,23.6,21.0,17.2,17.6,81,90,13.7,,0.1,6.34,2.8,010,30.3
2000-11-12,1019.4,17.5,15.7,14.9,14.2,91,92,44.1,,,3.54,1.3,360,34.2
2000-11-13,1017.8,20.6,18.1,15.1,14.4,79,73,0,,2.2,11.17,2.1,010,23.5
2000-11-14,1016.1,24.3,22.1,19.5,17.2,74,45,,,8.7,15.40,3.0,010,15.8
2000-11-15,1016.3,26.5,24.1,22.0,19.3,75,74,,,7.1,13.70,4.7,010,17.1
2000-11-16,1017.6,23.2,21.2,19.3,17.6,80,88,9.6,,2.4,9.25,1.3,360,31.3
2000-11-17,1018.8,20.7,19.5,18.5,14.3,72,88,0,,,6.18,2.4,360,33.7
2000-11-18,1018.4,21.2,19.9,18.3,15.6,76,88,0,,0.9,7.95,1.9,040,38.3
2000-11-19,1016.2,22.5,21.3,19.9,17.3,78,88,0,,0.2,5.44,2.2,040,27.5
2000-11-20,1018.3,21.5,17.7,14.7,11.1,66,85,0,,4.5,13.18,5.2,360,42.3
2000-11-21,1020.5,17.7,15.8,14.1,7.1,56,70,,,0.4,8.97,2.4,010,29.2
2000-11-22,1020.4,19.9,17.6,14.7,10.7,64,7,,,10.1,16.02,2.3,020,19.6
2000-11-23,1019.5,21.6,19.7,17.6,15.0,75,33,,,9.9,15.26,2.8,080,24.6
2000-11-24,1017.2,22.1,21.0,19.9,17.1,78,82,,,1.7,9.44,2.3,070,31.3
2000-11-25,1016.3,23.6,21.7,20.5,18.1,80,46,,,7.0,13.27,2.8,070,28.3
2000-11-26,1017.1,24.3,22.3,20.5,18.9,81,69,2.3,,2.5,8.65,3.6,050,17.8
2000-11-27,1018.0,24.3,22.5,21.4,19.6,84,67,,,5.3,11.76,2.8,060,25.4
2000-11-28,1018.5,22.4,21.4,20.5,17.9,80,88,,,0.7,5.68,2.2,080,44.3
2000-11-29,1018.4,22.2,21.0,19.9,16.8,77,69,,,5.9,12.27,2.5,070,36.7
2000-11-30,1016.6,22.9,21.3,19.7,17.8,80,36,,,9.4,15.20,2.8,060,17.8
2000-12-01,1015.8,25.4,22.4,20.2,18.3,78,56,,,7.5,12.02,2.4,080,17.5
2000-12-02,1018.0,22.9,21.3,19.4,17.8,80,56,0.5,,6.4,11.48,3.2,080,28.4
2000-12-03,1018.9,21.0,18.6,17.2,12.2,66,41,,,4.2,8.74,3.1,360,35.8
2000-12-04,1017.6,19.7,18.1,16.3,12.6,70,69,,,,4.63,1.1,020,21.9
2000-12-05,1017.6,21.8,19.6,17.7,14.7,74,44,,,9.5,14.69,2.7,010,21.3
2000-12-06,1018.1,21.5,20.1,18.8,16.3,79,49,,,8.6,13.81,2.5,060,29.8
2000-12-07,1018.0,22.4,20.8,19.5,17.1,80,61,,,7.5,13.41,2.5,060,23.7
2000-12-08,1017.0,21.6,20.5,19.4,16.8,79,51,,,8.7,14.39,3.0,070,29.2
2000-12-09,1015.7,21.6,20.2,19.1,15.9,77,38,,,8.9,13.75,2.5,070,29.3
2000-12-10,1016.9,24.2,21.6,19.7,16.0,71,63,,,6.5,12.38,3.0,040,15.6
2000-12-11,1019.5,21.6,20.5,17.8,17.0,81,89,1.7,,0.2,4.97,1.6,080,44.7
2000-12-12,1019.8,17.9,16.2,13.9,15.3,94,96,25.8,,,2.98,0.7,070,38.0
2000-12-13,1018.4,14.2,12.7,11.3,11.5,92,95,24.8,,,4.02,1.1,360,31.3
2000-12-14,1019.7,18.6,15.8,13.1,11.5,76,58,,,7.0,13.14,2.0,360,21.3
2000-12-15,1020.2,20.0,18.2,16.3,13.7,75,85,0,,1.1,8.36,1.5,030,19.6
2000-12-16,1019.9,22.6,20.2,18.6,16.1,77,70,,,4.9,11.44,2.4,050,9.9
2000-12-17,1018.4,23.9,21.3,19.7,16.8,76,77,,,5.1,12.54,2.8,060,16.6
2000-12-18,1016.0,22.9,20.9,19.8,18.2,85,88,0,,0.7,6.97,1.7,070,22.9
2000-12-19,1016.2,22.1,20.7,19.5,18.4,87,88,2.4,,,4.31,2.4,070,36.3
2000-12-20,1017.6,23.1,20.3,17.3,17.9,86,88,0.6,,0.5,4.47,2.2,060,26.1
2000-12-21,1019.8,17.9,15.9,13.9,9.8,67,77,,,2.4,9.31,2.6,010,26.8
2000-12-22,1018.9,17.3,14.8,12.6,9.7,72,49,,,3.1,9.55,1.7,010,15.3
2000-12-23,1018.9,19.5,16.3,12.9,9.0,63,4,,,9.6,16.34,2.4,010,19.1
2000-12-24,1019.7,20.0,17.5,15.2,10.6,64,2,,,9.8,15.63,3.0,060,17.3
2000-12-25,1020.9,20.5,18.4,16.4,13.2,73,13,,,9.6,16.02,3.2,050,29.4
2000-12-26,1021.8,20.6,18.6,16.6,13.5,73,69,,,5.0,10.38,2.0,070,35.3
2000-12-27,1020.4,20.6,19.2,18.0,14.3,73,87,0.2,,1.5,8.35,1.8,070,30.8
2000-12-28,1019.0,22.6,20.1,18.5,15.0,73,32,,,8.8,13.97,2.8,040,17.0
2000-12-29,1017.7,20.6,18.7,17.2,14.9,79,17,,,8.6,13.41,2.2,060,21.9
2000-12-30,1016.2,21.6,18.1,16.2,11.7,67,5,,,8.9,13.50,3.4,360,20.8
2000-12-31,1016.9,19.3,16.7,14.4,8.1,57,0,,,9.3,14.70,3.1,010,31.8
2001-01-01,1017.9,17.9,16.4,15.1,10.7,69,41,,,5.3,11.52,2.2,060,26.1
2001-01-02,1016.7,19.8,17.9,16.0,14.0,78,61,,,2.1,9.61,1.4,050,26.2
2001-01-03,1017.6,19.8,18.3,17.1,15.1,82,35,,,9.6,15.11,2.0,060,24.1
2001-01-04,1019.6,19.4,18.4,17.7,15.0,80,86,0,,0.9,6.67,1.8,070,31.3
2001-01-05,1019.8,19.9,18.6,17.6,14.8,79,57,0,,6.9,12.99,2.5,080,33.1
2001-01-06,1017.4,20.4,19.0,17.9,15.6,81,48,,,6.8,13.84,2.7,070,32.0
2001-01-07,1014.4,23.2,20.1,17.3,16.3,79,7,,,9.0,13.51,2.5,360,5.6
2001-01-08,1014.2,20.8,19.6,18.8,16.2,81,55,,,6.7,12.49,2.3,060,27.5
2001-01-09,1015.3,22.9,19.0,15.3,14.1,74,56,,,6.3,12.21,3.2,020,22.1
2001-01-10,1015.9,17.7,15.8,13.2,10.5,71,92,,,,4.31,1.2,020,20.2
2001-01-11,1015.3,18.1,16.5,14.7,13.0,80,94,0.4,,,4.84,1.0,020,16.2
2001-01-12,1016.2,19.0,18.1,17.5,14.7,81,82,,,2.8,8.59,1.8,070,30.7
2001-01-13,1017.5,19.4,17.2,15.1,11.7,71,56,0.7,,4.2,8.83,2.6,010,21.1
2001-01-14,1021.5,18.1,16.5,14.7,10.9,69,31,,,9.4,14.95,3.5,020,29.8
2001-01-15,1024.6,16.1,14.7,13.4,8.2,65,67,,,0.5,5.85,1.9,050,31.6
2001-01-16,1025.5,16.6,15.3,13.7,9.0,66,77,0,,3.2,10.61,2.7,080,32.6
2001-01-17,1023.3,17.6,16.2,14.5,10.7,70,36,,,9.7,16.07,2.1,060,35.3
2001-01-18,1020.3,21.2,18.4,15.6,13.7,75,53,,,6.0,11.69,1.9,050,23.3
2001-01-19,1019.7,21.5,19.6,18.1,15.0,75,53,,,7.6,15.27,3.0,050,17.3
2001-01-20,1017.7,23.3,20.3,18.2,14.9,71,40,,,9.1,14.36,2.2,020,6.5
2001-01-21,1015.6,20.1,18.9,18.2,16.1,84,76,,,1.5,5.90,1.9,080,31.8
2001-01-22,1013.5,21.8,20.0,18.5,17.2,84,85,,,3.8,9.69,1.4,040,17.4
2001-01-23,1014.8,20.4,19.0,17.6,17.7,92,99,0.3,,,2.95,0.6,070,26.1
2001-01-24,1012.7,20.2,18.7,17.7,17.3,91,100,0,,,3.22,0.4,060,24.2
2001-01-25,1008.6,21.0,19.6,16.0,18.8,95,93,2.3,,,2.91,2.7,030,13.8
2001-01-26,1013.5,16.2,13.7,11.4,10.1,80,89,27.3,,0.4,4.66,1.9,010,34.2
2001-01-27,1017.4,13.8,12.5,11.2,9.1,80,91,6.4,,,2.35,1.4,020,29.5
2001-01-28,1020.4,12.9,11.2,9.8,9.0,87,96,10.2,,,2.43,0.9,010,29.1
2001-01-29,1021.0,15.2,13.8,12.3,8.3,70,88,,,,6.76,1.4,020,20.7
2001-01-30,1018.1,17.3,15.8,14.5,11.4,75,82,,,0.2,9.64,1.6,060,26.6
2001-01-31,1015.0,18.5,16.9,15.8,13.9,83,88,,,0.2,7.41,1.0,060,26.1
2001-02-01,1014.0,19.0,17.3,15.6,14.0,81,89,0,,,5.48,1.8,030,18.9
2001-02-02,1015.4,15.7,14.0,13.2,11.1,82,91,0,,,2.33,0.1,050,36.8
2001-02-03,1014.4,16.3,15.1,14.1,13.6,91,100,0.1,,,3.07,0.1,060,33.3
2001-02-04,1015.7,16.1,15.4,14.7,14.0,91,100,0,,,3.42,0.6,010,10.5
2001-02-05,1015.0,18.8,17.3,15.9,15.4,89,79,0,,4.5,11.07,1.6,050,26.3
2001-02-06,1012.8,21.7,19.5,17.4,17.2,87,77,,,8.3,15.79,2.7,030,15.1
2001-02-07,1014.7,23.6,20.0,16.7,16.4,81,49,,,6.9,12.60,3.8,010,17.5
2001-02-08,1019.2,17.0,15.6,14.6,10.9,74,90,,,,3.17,1.4,010,22.6
2001-02-09,1019.2,17.7,16.0,14.5,11.5,75,85,0,,2.0,9.60,2.0,020,21.2
2001-02-10,1019.0,17.3,15.7,13.9,11.5,76,89,1.0,,0.7,8.50,1.5,010,20.5
2001-02-11,1017.9,19.0,17.1,15.4,13.6,80,78,0,,3.0,10.43,2.0,060,21.0
2001-02-12,1016.4,22.8,19.4,16.8,15.6,79,69,,,8.1,15.86,3.0,040,16.4
2001-02-13,1018.5,20.4,17.6,13.7,13.6,78,89,0,,0.7,7.81,3.7,070,28.1
2001-02-14,1023.1,15.9,13.3,10.5,6.3,63,59,,,2.4,10.89,2.2,010,29.4
2001-02-15,1023.0,18.0,15.2,12.5,8.4,64,32,,,10.0,18.39,2.6,020,20.4
2001-02-16,1023.7,18.9,16.8,14.9,11.2,70,49,,,7.8,16.97,3.9,060,28.3
2001-02-17,1021.0,17.8,16.4,14.8,10.6,69,62,,,6.8,16.05,2.8,070,33.3
2001-02-18,1017.1,22.8,19.3,16.4,14.7,75,37,,,8.8,18.92,3.2,030,12.2
2001-02-19,1016.3,24.1,20.3,17.8,16.2,78,11,,,10.2,18.34,3.7,040,14.2
2001-02-20,1015.3,22.3,19.7,17.9,15.4,76,14,,,10.4,19.81,3.6,050,22.5
2001-02-21,1013.4,23.2,20.7,18.5,16.1,75,59,,,4.4,12.48,2.5,030,10.4
2001-02-22,1012.3,24.2,21.1,18.9,17.1,78,7,,,10.3,18.75,3.6,040,14.5
2001-02-23,1010.8,25.3,21.0,17.7,16.2,75,17,,,10.2,18.61,3.4,040,11.4
2001-02-24,1012.1,26.0,21.6,18.6,17.3,78,59,,,7.6,14.05,4.6,270,24.7
2001-02-25,1018.5,19.4,15.4,12.9,11.9,80,89,8.8,,,1.94,1.3,060,38.3
2001-02-26,1019.1,16.7,14.8,12.9,12.2,85,96,0,,,4.61,1.0,060,34.8
2001-02-27,1018.4,20.4,18.9,16.6,15.6,81,88,0,,0.6,10.12,1.3,060,23.5
2001-02-28,1017.3,20.3,18.5,17.2,16.1,86,83,1.0,,4.2,13.10,3.4,340,13.3
2001-03-01,1019.4,21.2,17.7,14.3,10.3,63,31,,,10.0,19.04,3.9,360,19.5
2001-03-02,1019.4,19.4,18.1,16.5,11.4,65,55,,,5.8,15.82,3.8,070,33.8
2001-03-03,1018.7,22.8,19.9,18.3,14.6,72,83,0,,4.0,13.58,4.1,040,18.4
2001-03-04,1020.2,22.6,19.6,17.0,7.4,46,23,,,9.7,21.03,5.1,010,22.6
2001-03-05,1017.5,21.1,19.1,17.3,12.9,68,40,,,8.5,17.99,3.4,060,27.2
2001-03-06,1015.9,23.4,20.9,18.8,17.1,79,58,,,8.6,16.51,2.6,040,18.9
2001-03-07,1015.8,25.1,21.6,18.2,18.8,85,72,0,,4.6,12.77,2.8,080,21.3
2001-03-08,1022.0,18.3,16.6,15.4,12.5,77,94,0,,0.3,4.30,2.5,010,33.0
2001-03-09,1022.1,17.9,16.6,14.9,9.9,65,87,0,,2.7,11.74,2.7,060,29.6
2001-03-10,1019.3,18.7,18.0,17.3,12.5,70,90,0,,,3.60,1.6,070,25.1
2001-03-11,1018.5,19.7,18.3,16.9,15.8,85,100,2.7,,,4.06,0.5,040,14.5
2001-03-12,1019.7,20.6,18.2,16.1,13.7,76,90,1.3,,0.5,8.96,2.6,010,22.5
2001-03-13,1019.2,20.1,18.5,16.9,11.4,64,76,,,4.4,15.94,3.3,070,37.4
2001-03-14,1017.8,22.5,20.3,18.5,16.8,81,73,0,,5.6,17.57,3.1,050,20.5
2001-03-15,1015.4,25.3,22.2,19.8,18.1,79,45,,,9.5,21.10,4.5,030,9.9
2001-03-16,1012.0,23.0,21.8,20.8,19.8,89,82,0,,5.0,13.90,3.0,030,14.5
2001-03-17,1011.4,26.9,22.9,20.5,20.1,85,77,0,,3.8,14.97,3.0,040,10.9
2001-03-18,1014.3,23.6,21.5,19.9,19.1,86,74,0,,1.4,8.87,2.9,070,19.6
2001-03-19,1014.6,22.6,20.7,19.1,17.9,84,94,0,,4.1,15.18,2.9,030,20.2
2001-03-20,1011.8,25.4,23.0,21.3,20.4,85,92,0.1,,,6.15,1.7,010,7.1
2001-03-21,1011.0,26.5,22.6,19.5,17.0,72,31,,,9.8,21.07,4.5,360,8.7
2001-03-22,1010.2,24.9,22.5,20.9,19.7,84,73,,,3.3,12.75,2.3,040,12.0
2001-03-23,1009.5,27.7,24.4,22.2,21.4,84,80,0.2,,5.5,15.31,3.4,190,13.0
2001-03-24,1007.9,27.9,25.5,23.9,21.9,81,86,0,,6.4,15.02,3.7,170,9.4
2001-03-25,1006.4,26.2,23.7,20.7,21.4,87,80,46.2,,0.4,3.12,2.8,200,21.3
2001-03-26,1008.3,20.8,20.1,19.1,17.0,82,84,0,,,3.82,0.9,070,30.0
2001-03-27,1007.5,20.7,19.8,18.9,17.9,89,97,5.4,,,3.06,0.7,050,23.0
2001-03-28,1010.8,23.0,21.0,19.5,17.2,79,86,0,,5.1,17.98,4.2,060,21.6
2001-03-29,1013.9,22.0,19.9,17.1,14.4,71,51,0.6,,7.6,19.71,4.0,070,27.6
2001-03-30,1015.1,22.7,20.4,18.4,15.8,75,44,,,9.2,21.89,4.1,070,24.5
2001-03-31,1016.5,24.2,21.9,20.0,18.5,81,72,0,,4.6,16.12,3.6,050,17.4
2001-04-01,1017.1,22.1,20.4,19.6,17.2,82,91,0,,0.6,7.52,2.4,080,39.6
2001-04-02,1012.6,24.0,21.9,20.0,18.9,83,60,0,,4.7,14.83,2.7,060,16.8
2001-04-03,1010.3,26.8,24.0,21.4,20.4,81,66,,,6.8,17.99,3.9,230,7.0
2001-04-04,1012.2,24.2,20.7,18.8,19.4,93,96,41.3,,,2.01,3.3,080,34.9
2001-04-05,1013.6,21.4,19.9,18.5,18.1,89,92,17.9,,0.3,7.33,1.6,070,29.9
2001-04-06,1013.3,21.0,20.2,19.5,18.9,92,98,5.0,,,2.19,0.3,050,24.2
2001-04-07,1011.9,22.3,20.8,19.7,19.5,92,99,0.2,,,5.70,0.7,040,14.0
2001-04-08,1006.3,26.4,24.3,21.0,22.5,90,96,0.1,,0.1,3.02,0.4,210,22.2
2001-04-09,1008.7,25.2,23.1,21.4,22.3,95,96,46.6,,,4.59,0.8,040,18.2
2001-04-10,1012.7,21.8,21.4,21.0,19.5,89,98,0.3,,,5.70,0.9,070,33.1
2001-04-11,1015.7,21.1,18.1,15.6,15.3,84,91,4.2,,0.1,2.92,2.4,360,31.0
2001-04-12,1016.6,21.1,17.8,15.0,11.0,65,46,,,8.1,21.55,4.0,010,24.5
2001-04-13,1016.2,20.5,19.4,18.7,15.0,76,96,0,,0.1,5.16,1.9,060,28.9
2001-04-14,1018.3,23.0,21.1,19.7,15.8,72,93,0,,0.7,6.84,1.5,030,16.8
2001-04-15,1016.8,24.2,22.2,20.7,17.2,74,59,,,7.6,20.82,5.1,070,21.7
2001-04-16,1013.2,25.8,22.6,20.7,19.2,82,77,,,6.0,18.12,3.3,060,15.3
2001-04-17,1010.2,26.8,23.9,22.1,21.2,85,84,,,2.1,11.99,2.4,030,5.1
2001-04-18,1008.8,25.1,23.7,21.9,22.2,91,93,5.4,,0.8,6.31,1.3,100,14.1
2001-04-19,1008.0,24.4,22.9,21.7,21.9,94,95,2.3,,0.2,5.44,0.7,090,14.9
2001-04-20,1004.6,28.6,26.5,24.1,23.5,84,87,0,,4.9,11.98,3.1,170,22.9
2001-04-21,1005.5,27.6,25.6,23.1,23.3,87,92,1.2,,0.1,3.47,1.4,210,19.4
2001-04-22,1010.8,23.3,21.6,19.9,19.9,90,99,3.6,,,3.58,0.1,070,41.8
2001-04-23,1012.5,22.4,20.8,19.5,19.1,90,93,1.4,,0.6,9.21,1.6,070,32.0
2001-04-24,1012.1,26.8,23.1,21.3,21.2,89,90,0,,1.8,13.19,2.8,050,12.1
2001-04-25,1013.3,22.9,21.6,20.2,20.0,91,96,3.2,,,2.37,0.8,010,18.0
2001-04-26,1014.7,24.2,22.0,20.1,18.8,82,71,0,,8.1,20.83,4.8,070,30.8
2001-04-27,1012.5,24.9,22.7,21.0,18.8,79,73,,,6.6,20.31,4.4,070,25.9
2001-04-28,1009.8,26.2,24.2,22.8,22.5,90,89,0,,3.5,14.59,3.8,020,13.8
2001-04-29,1009.6,30.0,26.8,24.3,24.3,87,83,0.3,,6.1,16.60,3.7,170,8.9
2001-04-30,1011.0,31.8,27.8,25.8,24.3,82,67,,,9.1,21.24,5.2,230,8.8
2001-05-01,1011.1,27.1,25.6,24.0,22.9,85,86,0.8,,1.3,10.55,2.5,280,9.0
2001-05-02,1009.7,26.7,24.9,23.6,22.5,87,88,0,,0.1,7.55,1.8,040,10.6
2001-05-03,1011.8,24.9,23.9,23.4,22.1,90,92,3.2,,,7.11,0.9,070,21.7
2001-05-04,1012.6,26.4,24.5,23.3,22.1,87,89,0.1,,1.6,13.08,2.5,060,17.5
2001-05-05,1010.5,30.5,26.8,24.3,23.3,82,68,0,,8.9,18.98,4.1,040,9.9
2001-05-06,1008.3,31.0,28.1,26.0,24.2,80,71,,,9.8,23.35,6.6,230,13.3
2001-05-07,1006.2,31.0,28.9,27.7,24.7,78,83,,,8.0,18.35,4.7,220,22.7
2001-05-08,1004.7,32.2,29.0,27.4,25.4,82,88,5.2,,5.9,16.91,4.9,230,14.0
2001-05-09,1005.3,30.3,26.5,23.4,24.1,87,87,30.4,,3.0,7.60,5.0,040,15.0
2001-05-10,1009.6,26.9,24.7,23.5,21.0,80,88,0,,1.4,9.62,2.5,010,24.7
2001-05-11,1010.8,26.6,24.6,22.9,20.7,79,76,0.2,,2.4,10.27,2.4,080,17.0
2001-05-12,1008.6,29.6,25.7,23.4,20.7,75,68,,,7.4,18.05,4.2,100,11.3
2001-05-13,1007.2,29.2,26.2,23.9,21.5,76,37,,,9.6,23.42,5.7,230,14.6
2001-05-14,1008.8,30.0,27.1,25.4,22.2,75,60,,,7.0,17.47,4.0,220,9.3
2001-05-15,1011.5,28.5,26.5,25.3,22.7,80,85,0.1,,3.3,16.96,4.4,080,17.0
2001-05-16,1012.1,27.8,26.1,25.0,22.3,80,88,1.2,,0.9,11.20,3.0,070,26.5
2001-05-17,1010.5,27.5,25.8,24.9,23.4,87,85,0.5,,0.4,6.40,1.1,090,24.6
2001-05-18,1006.2,28.0,26.8,25.3,24.3,86,91,22.8,,0.1,5.00,2.5,170,18.7
2001-05-19,1004.0,27.9,26.6,25.5,24.5,89,88,1.8,,0.1,7.88,1.3,260,9.8
2001-05-20,1003.5,31.9,28.3,26.2,24.6,81,75,0,,8.4,22.63,6.0,230,19.6
2001-05-21,1003.1,31.7,27.8,23.9,24.6,83,88,27.6,,3.2,14.64,5.9,230,22.8
2001-05-22,1002.9,28.9,26.8,24.8,24.6,88,87,14.6,,1.0,9.80,1.8,270,7.3
2001-05-23,1004.0,28.6,27.1,26.3,24.7,87,80,,,4.7,14.96,3.3,090,15.8
2001-05-24,1004.5,30.3,27.5,25.8,24.3,83,54,,,10.5,24.75,5.6,100,15.4
2001-05-25,1006.0,29.8,27.6,26.3,24.3,82,84,,,7.6,18.14,4.3,090,22.3
2001-05-26,1008.0,30.7,28.0,26.7,24.1,80,58,,,10.2,23.17,5.5,090,18.4
2001-05-27,1007.5,31.0,28.3,26.1,22.4,72,64,,,11.7,24.36,6.2,070,16.6
2001-05-28,1006.0,29.3,27.7,26.2,24.1,81,80,1.2,,6.6,18.04,3.9,080,29.3
2001-05-29,1004.7,29.3,27.4,26.3,23.6,80,74,0,,8.0,19.32,4.8,080,29.5
2001-05-30,1005.3,29.0,26.3,24.5,24.4,89,89,50.8,,0.6,6.79,4.5,090,10.6
2001-05-31,1009.0,29.7,26.5,24.8,22.8,81,85,1.5,,5.8,19.07,5.0,080,25.0
2001-06-01,1011.1,27.9,26.2,25.1,21.1,74,85,,,0.6,11.96,3.5,080,31.4
2001-06-02,1011.6,26.8,25.8,25.0,23.3,86,89,1.7,,,4.33,1.0,080,20.0
2001-06-03,1010.6,31.4,27.4,25.5,24.0,82,88,0,,3.7,16.13,3.7,110,10.8
2001-06-04,1006.5,30.5,28.7,27.4,24.5,78,88,,,5.4,15.18,4.1,200,23.3
2001-06-05,1005.1,29.5,27.5,25.0,24.6,85,90,73.6,,1.0,9.40,2.9,210,25.1
2001-06-06,1006.4,27.9,26.3,24.9,24.7,91,91,54.7,,,7.20,1.6,100,11.6
2001-06-07,1006.5,27.8,25.9,23.7,24.3,91,95,72.3,,,1.41,1.0,170,18.3
2001-06-08,1006.3,26.8,24.9,23.9,24.1,95,97,131.3,,,5.04,1.8,140,12.9
2001-06-09,1006.2,27.7,26.1,24.2,24.8,93,93,54.5,,,2.73,4.0,170,21.0
2001-06-10,1005.5,29.7,28.2,26.8,25.1,83,92,4.4,,1.9,7.06,3.1,190,24.7
